index,transcriber_tag,expert_tag_1,score_1,expert_tag_2,score_2,expert_tag_3,score_3
454,bootcamp,training,0.6721195461160805,retraining,0.5897780509612384,shows,0.5759899104151037
2486,oldmen,men,0.6720644432131634,age,0.6113995895739562,autobiography,0.5866857817699049
1595,highprices,heavybombardmentgroups,0.6718628134307729,aggression,0.6711713046515498,combatstress,0.666795899424249
2902,racistofficers,racial,0.6717911638530409,enemyvindictiveness,0.6618420686853562,enemyatrocities,0.6440414239743686
2875,questionsfortranscribers,billeting,0.6716845554653977,information,0.6659445264494869,publications,0.6564082633959224
3811,warorpeace,surrender,0.6716280402869681,lengthofwar,0.6380644121469972,allies,0.6278597389397125
2904,radar,groundpersonnel,0.6712303080400511,artillery,0.6592021982928941,baseunits,0.6273825221297378
1708,industrialization,warindustries,0.6710862914956857,jobevluation,0.6252743040156619,businessownership,0.6250619068660866
3152,seasickness,censorship,0.6706600503404186,anxieties,0.6628018417597483,vindictiveness,0.641292891768101
2668,poem,wac,0.6704269888276794,draft,0.6503706687629898,publications,0.6432395339308223
316,b-29,mission,0.6703553023733472,evaluation,0.6594574319372182,orientation,0.6578723386004252
1156,everyonefights,aggression,0.6700149026202608,fightinfacts,0.596751224543992,combat,0.5964088606488734
648,civiliansoldierdivide,civilianskills,0.6700033624457783,civilians,0.6576186759480757,localcivilians,0.6453950328121522
3398,stoplynching,surrender,0.6697523005853744,demobilization,0.6688723027295025,timeoff,0.6531062484076627
1037,drunk,vindictiveness,0.6697302379880952,anxieties,0.6151314461372976,enemyvindictiveness,0.5933518132074758
2803,privilegedofficers,vindictiveness,0.6697269858354404,anxieties,0.6503930718539959,enemyvindictiveness,0.643268132728307
1957,liquor,dischargees,0.6693939300218062,discharge,0.6581702529943915,us-clubs,0.6542545982539723
1459,goinghome,returnees,0.6691673389901549,homefront,0.6404248407702832,autobiography,0.6148554234274158
3285,socialism,promotion,0.6691222712204171,adjustment,0.6583895675141452,ups,0.6579015995779796
2140,mining,goldbricking,0.6687005954779676,sectioncief,0.6001180833899247,promotions,0.5908143920571023
2840,psychology,entalhealth,0.6686615319867322,evaluation,0.6374471367200236,attitudes,0.6350694284850759
554,capitalism,savings,0.668643571762012,businessownership,0.6300427591772476,business,0.6253602233614634
1987,longhours,combatstress,0.6685423944585424,lengthofservice,0.6491606190759086,lengthofwar,0.6243065299612258
2308,newyearnewme,opinionoftomorrow,0.6683829062914052,veday,0.6443687696627179,chilhood,0.6336020036777821
2885,race,combat,0.6681242826093764,promotions,0.6250732153336243,training,0.6155237996903881
2065,mechanicschool,officertraining,0.6680583849227483,education,0.6092434205461771,aficourses,0.6052768419288357
1253,feverandsickness,veneraldisease,0.6679053890130505,censorship,0.6096668164544502,combatstress,0.6022436457893643
1231,fathers,men,0.6670653422317807,company,0.6536258136065054,veterans,0.6247954553095584
2257,neededathome,homefront,0.666992006043556,barracks,0.6167035928987031,housign,0.6144570764384281
3123,samewar,lengthofwar,0.6669263534322301,allies,0.6438282293508332,combat,0.6318588639597862
1265,fightingfortoolong,lengthofwar,0.6668905706254639,combatstress,0.6288554714323273,fightinfacts,0.628650594074556
1617,homesteaders,baseunits,0.6667821841862088,returnees,0.6612361583223336,livingconditions,0.6512468319511074
1427,gethimoutofbarracks,demobilization,0.6665398926144265,mess,0.6260017283620845,separationcenters,0.6039309968346056
3940,writehome,homefront,0.6664536452786498,autobiography,0.6636645468756834,furloughs,0.6592879575105904
1185,factories,warindustries,0.6662522795554412,jobevluation,0.658513566830744,barracks,0.6434103051135674
341,barber,sectioncief,0.666041711962987,prophylaxis,0.6290528858728038,jobevluation,0.6290126701172334
3606,trenchfoot,infantry,0.6656714846278714,rations,0.6427483436030705,supplies,0.6299763719254852
1309,flyboys,comabtflying,0.6655977026686575,men,0.530891976903302,ups,0.48817247668441266
733,commercialairline,comabtflying,0.6655074745402955,groundpersonnel,0.5635307155815579,businessownership,0.40241562740055214
1921,letsgohome,homefront,0.6654005005772147,rest,0.6528471755163289,returnees,0.647493343516675
2477,oklahoma,wac,0.6653706491875049,name,0.6497844221032668,inducationm,0.6471742148709122
1114,enlistedvsofficer,lengthofwar,0.6650034746956895,enemies,0.6645902270670291,combat,0.6447931586860728
2946,readytodie,timeoff,0.6646236766855181,lengthofwar,0.6465810962465453,surrender,0.628946251428459
3246,singer,shows,0.6644226548795876,adjustment,0.6098969132980337,ncos,0.6055077612113107
889,democratic,efficiency,0.6641392561200193,opinions,0.6447758849940839,government,0.6429133074499158
3622,trucks,equipment,0.6639203005908606,supplies,0.6566009755190396,billeting,0.6524819643334152
2055,marriedsoldier,maritalstatus,0.6634951082486888,veterans,0.6088010981111991,armyliving,0.5546923394979232
1410,gasrations,rations,0.6633722674459213,krations,0.6195453595817035,dischargees,0.604417270493778
19,30daywonder,veday,0.6632089208811413,opinionoftomorrow,0.652863900691265,1in10rations,0.6359048682963091
2440,nyc,us-clubs,0.6629390053688922,usoclubs,0.6476123266456295,housign,0.6450816328732004
3571,trafficmanagement,officers,0.6628261502525454,billeting,0.6126780126720567,transferaccountplan,0.594938892652956
2136,milnebay,basenewspapers,0.662808900069716,swpacific,0.6548171086910887,conscription,0.6529162160853214
2472,officeworkers,jobevluation,0.6626978825309293,business,0.6268754399685125,jobturnover,0.6055299300530236
1790,jail,barracks,0.6625035993558701,separationcenters,0.6331302544999997,pows,0.6239038457305297
415,biggovernmentisbad,enemyvindictiveness,0.6623239737049836,censorship,0.6402879714582999,vindictiveness,0.627691218336355
3871,whiteprivilege,efficiency,0.6622503874967713,benefits,0.625598820729272,civilianskills,0.620406597964047
1245,feelin22,company,0.6618353033403613,usos,0.6423397873074453,pointsystem,0.635733920008856
1054,easternsector,usos,0.661501216257107,age,0.660564068860639,adjustment,0.6586392060883648
3612,tropical-diseases,veneraldisease,0.6614889864426293,malary,0.625631545184289,redistributionstations,0.6247107309933373
2164,missloveones,women,0.6614108638890495,mission,0.6007242797373669,discharge,0.59786948926727
447,bombardier,adjustment,0.661036410420373,ncos,0.6598134446078554,inducationm,0.6579053270016925
126,aleutians,alaska,0.6606029238659672,swpacific,0.6578052267693768,inducationm,0.6227097436294206
3,16005,conversion,0.6603829490182541,usos,0.6399242046635938,inducationm,0.6174771745083608
1584,helpthecountry,morale,0.6602898626928638,moraleprogram,0.6567123204710551,leadershi,0.6540839005074467
11,24026,usos,0.6600622487960282,company,0.6599824591899286,wac,0.6478573175439325
3850,weekend,opinionoftomorrow,0.6599047256165187,warweek,0.6462438783261356,veday,0.612820994382727
3643,undercoveroperative,enemies,0.6588479468447064,anxieties,0.6318936399058325,enemyvindictiveness,0.60990637514902
1540,handwashing,dispensaries,0.658564606269539,prophylaxis,0.6127827363969862,personalservices,0.5969983947226308
418,bilingual,efficiency,0.6584319088986277,japanese,0.6464199954748208,civilianskills,0.6407857551045009
3953,yearly,warweek,0.6579699919946485,veday,0.6289469978319814,lengthofservice,0.598643979661676
3399,stopracism,surrender,0.6579465758947619,segregation,0.6120712909143501,reassignment,0.583901026573007
1281,finishthewar,lengthofwar,0.6577810319340538,warnews,0.6450142523005552,prosecutionofthewar,0.6416572929116567
2681,polish,germans,0.6575542428238502,racial,0.6485887486720547,yank,0.6458207644375293
1985,longerhours,lengthofservice,0.6573520483941157,ups,0.641747999784802,age,0.6098451619750535
157,americanradio,basenewspapers,0.6573169025435398,overseascombat,0.6251685471128695,britishpapers,0.6238477486493383
3530,theworldismine,usintheworld,0.6572339548668031,company,0.6379726820603615,headquarters,0.6261104847510077
317,babyboomers,children,0.6571141941212228,chilhood,0.6493822536025455,promotions,0.5361842574536387
2202,moreraceissues,racial,0.6569992376992299,aggression,0.6527490183079245,combatstress,0.6222290961019101
856,daytoday,veday,0.6569600033016223,opinionoftomorrow,0.6270551141884005,livetalen,0.6261996605717483
847,dailylife,careers,0.6569095675207225,training,0.6421591486935472,livingconditions,0.6305025761810565
57,aceinthesky,comabtflying,0.6566955106106641,starsandstripes,0.6472940049639765,gibill,0.5877956751054636
1165,exfarmer,veterans,0.6566453392125532,autobiography,0.6425723644641398,furloughs,0.5561247245794445
1854,kingofbattle,warindustries,0.6565500642212896,lengthofwar,0.6439623633699142,combat,0.6432084970368334
363,bedchecks,hospitalization,0.6563247621729126,barracks,0.6450954659976633,mess,0.6430714018545828
3930,worldwariisolider,warbonds,0.6562968531068979,armyliving,0.6304034546403927,basenewspapers,0.6257185365930129
3367,startafamily,maritalstatus,0.6562492396338595,chilhood,0.6538796225634127,homefront,0.6342557131309494
359,bayonet,weapons,0.6562114202350869,combat,0.6483804468238212,infantry,0.5686234894885883
544,camplife,recreation,0.6561653084621757,livingconditions,0.5983596752477537,leisuretime,0.5736204173353298
1965,liveoffbase,baseunits,0.6561113730098513,basenewspapers,0.6390384459520536,overseascombat,0.6360730307819217
1642,huachuca,usos,0.655962807262303,wac,0.6516820184200063,gibill,0.6048990787019202
2056,marriedwomen,women,0.6558167182234443,maritalstatus,0.6403715239703397,careers,0.5102696744669671
153,americaninfluence,overseascombat,0.6554459955387358,attitudetowardengland,0.6520292391292181,britishpapers,0.6412753872953877
3327,southerncamps,furloughs,0.6554135490381339,surrender,0.6138311400231752,baseunits,0.5974523752886122
3135,savelifes,furtherservice,0.6551437043245149,mission,0.6097277952410196,prophylaxis,0.6091019553811355
2867,question68,barracks,0.6551169342742688,age,0.651840536567885,cbiroundup,0.650271958459643
365,beer,discharge,0.6548094905973839,dischargees,0.6224551187586871,wac,0.5976543175833806
2776,prewarjobs,postwaropportunities,0.6548073272105442,careers,0.6509172115529779,company,0.6483799385897664
1855,kitchenpatrol,food,0.6544936260995387,mess,0.5720591554917797,homefront,0.5388279079311297
362,bedcheck,hospitalization,0.6540076914388555,barracks,0.652774071737153,mess,0.6499022595928792
1290,fish,food,0.6536918517118967,rations,0.6209556020904733,dischargees,0.5678841480458929
1762,interracial,maritalstatus,0.6534715557252894,racial,0.6375017381352908,allies,0.607273937848113
2114,midwest,germany,0.6533541449217856,conversion,0.6184339216425608,draft,0.607697283651667
3314,soldiersspouses,veterans,0.6532148066049859,maritalstatus,0.6508496387801859,armyliving,0.6397389203300448
3310,soldiersdontseecolor,noncoms,0.6530582718298573,limitedassignments,0.5772415673642782,censorship,0.5309053397775265
3884,wilderness,noncoms,0.6530513941660683,limitedassignments,0.6040813501816513,furloughs,0.5977116822275297
45,aberdeen,courses,0.6529405198854228,conscription,0.6401826819420541,inducationm,0.6367021044336406
1364,fraternity,us-clubs,0.6529392295507493,usoclubs,0.6457207926193228,enlisted,0.643727507978167
535,california,swpacific,0.6525340769331182,japan,0.6269336626007662,honolulu,0.5601707698147849
854,dating,maritalstatus,0.6520385040215044,company,0.634929716822207,sex,0.6233511148271181
2253,nebraska,usos,0.6519099151145588,company,0.6491316432659567,inducationm,0.6373006089340351
655,civilrights,duty,0.6512141401925362,maritalstatus,0.647667811572646,racial,0.6416298010263602
2578,parents,chilhood,0.6511207844426463,company,0.6428396779475567,maritalstatus,0.6366161023991664
3939,woundedsoldiers,veterans,0.6508591350168302,enemyatrocities,0.6464007136567834,enemies,0.6036727245759929
2497,oneyear,veday,0.6507893484467296,age,0.6388283365320128,timeoff,0.6169791426728923
40,9th_division,sectioncief,0.650658554986077,ncos,0.636421653022591,usos,0.604641553697575
2163,mississippi,blacks,0.6506506847481657,segregation,0.6228213356082766,france,0.5961299329517155
2206,moretimeneeded,furtherservice,0.6505746320474713,currentevents,0.648289249117916,reassignment,0.6420074766441792
840,curfewregulations,rules,0.6504886015656888,furloughs,0.6332432127016259,warfinformation,0.6195347822868164
2660,plansnotchanged,efficiency,0.6499002496068461,confidenceintroops,0.6347183200453458,brief,0.6278742789185563
1050,dysentery,veneraldisease,0.6498279355043934,chemicalwarfare,0.634346376102129,dispensaries,0.621761451153947
1198,fairytale,benefits,0.6497420395491158,decorations,0.6465655686245546,promotion,0.6301632904903943
604,chemist,inducationm,0.6496058597306138,company,0.6370187700896154,courses,0.6328403751621182
159,americanspirit,usos,0.6491352570275973,attitudetowardengland,0.6386258599327023,yank,0.6379118651295793
3874,whitesupremacy,efficiency,0.6491225730122788,morale,0.6141749783214397,leadershi,0.6013262058224618
3868,white_supremacy,efficiency,0.6491225730122788,morale,0.6141749783214397,leadershi,0.6013262058224618
124,aleutian,swpacific,0.6484565716881027,alaska,0.6312364121057875,honolulu,0.6068711487014253
2318,night,anxieties,0.6482596874114969,segregation,0.6229679387137884,censorship,0.6202926052923072
2352,nomorewar,noncoms,0.6480819189026311,surrender,0.6071153973803395,timeoff,0.6015386368571558
688,college,courses,0.6479725829309493,housign,0.6436816058791932,aficourses,0.6394238130122047
3872,whitesoldier,confidenceintroops,0.6478007027953007,efficiency,0.6232623864248846,morale,0.5796483860495192
1222,farming,redistributionstations,0.6476182073313095,rations,0.644538909020724,supplies,0.6444480133713889
1101,engineschool,aficourses,0.6476101580836473,inducationm,0.6189986990513402,officertraining,0.6127347545659808
155,americannews,warnews,0.6476050468950546,overseascombat,0.6222840283132703,newsmaps,0.6193542093605022
2295,newmexico,alaska,0.6466389133389637,usos,0.6127737435963734,swpacific,0.6127312956394453
1998,lovedones,allies,0.6465034960588302,patientcare,0.6205395804382791,veterans,0.6137914915347135
479,brewingstorm,aggression,0.6464360447893093,combatstress,0.6141488397903696,heavybombardmentgroups,0.5973233074344068
1500,graduatestudy,education,0.6461685875225606,careers,0.64491470524391,officertraining,0.6401204755963706
3221,shellshock,malary,0.6459765311392052,dischargees,0.6270674802792289,discharge,0.6199561082401834
821,court-martial,demobilization,0.6457451311635125,combat,0.6303585307844417,fightinfacts,0.6266179445380755
161,americanwin,ups,0.6455994201336459,promotion,0.6344173270728862,germans,0.6247607953461596
2259,needmoredays,opinionoftomorrow,0.645423449835498,furtherservice,0.6370027605460128,reassignment,0.627945671334025
1059,economist,programpreferences,0.6453806130956894,business,0.6270991889510185,foreignpolicy,0.6251159398268292
2203,moreradios,furtherservice,0.6453291630683671,promotion,0.6171470184338262,artillery,0.6167365637392462
0,11airborn,ncos,0.644794232445608,infantry,0.6292489104356379,1in10rations,0.6284984373986287
152,americanindustry,warindustries,0.6443800343685812,britishpapers,0.6149312169448727,overseascombat,0.6076626240920369
2113,mexico,japan,0.6443069394282807,swpacific,0.6109847161263451,promotions,0.6108235070405696
3962,heknowsexactlywhathewantstodo,discipline,0.6442374634269068,leadershi,0.6224787480835103,confidenceintroops,0.6190683557062673
1970,livingafterwar,veterans,0.6435829359289699,armyliving,0.5922521015334045,warweek,0.5891731966288473
31,511th,pxs,0.6433988292246532,age,0.6331269620354367,draft,0.6304730494325261
2294,newmen,men,0.6433884121716306,retraining,0.5861203839051475,furtherservice,0.5533754733420714
3614,tropical-sickness,veneraldisease,0.643382361665674,pacifictoughness,0.6319933541596584,malary,0.6113011858680153
911,deservebetter,benefits,0.643138964060628,furtherservice,0.6347331834065443,preparedness,0.6331263161079319
3889,winter,company,0.6430983824701232,clothing,0.6352186903414794,rules,0.6085815786077549
1220,farmer,company,0.642940510577384,conscription,0.6189365868997231,supplies,0.6108252752797103
440,bloodtest,medicaldispensaries,0.6429378917201589,dispensaries,0.6229107221143638,medicalcare,0.6118679408801629
2059,mastersdegree,autobiography,0.642912016785434,courses,0.6299411338511806,education,0.605642696866154
498,brooklyn,housign,0.6428514241078509,draft,0.6356880702351781,us-clubs,0.578627318854186
2053,marriedman,maritalstatus,0.6427727912610791,men,0.5825876645425464,veterans,0.5433469231235667
271,arthritis,autobiography,0.6426335254065906,limitedassignments,0.6324005513740442,timeoff,0.6144059911578684
318,bachelor,maritalstatus,0.6425340156265475,brief,0.6240423107943324,company,0.6152522953508905
3234,sicily,italy,0.6424636553167747,france,0.6090838686102598,baseunits,0.5953976445631896
1511,green,adjustment,0.6423518577701859,ups,0.6277607913961302,noncoms,0.6269088052951937
1597,highschool,education,0.6423328330622678,courses,0.5884625502848356,officertraining,0.5436630337072211
3110,safteyengineering,equipment,0.6422492307227917,preparedness,0.637743994043182,rules,0.6349000352061542
1316,food_poisoning,censorship,0.6422011854508725,chemicalwarfare,0.6003208482783863,enemyatrocities,0.5687550672941799
2471,officerversusenlisted,enemies,0.6421594219472245,lengthofwar,0.6384786599925361,fightinfacts,0.6349981078365532
1026,dresscode,clothing,0.6420227090194909,rules,0.5858690385949016,attitudes,0.558619089717597
2922,ranches,baseunits,0.6419967789192518,groundpersonnel,0.5902200788565118,redistributionstations,0.5838529051291792
530,buyingahouse,homefront,0.6415065937727032,housign,0.5961350254418843,businessownership,0.5269576832567219
494,brokenarm,censorship,0.6414221693748052,veneraldisease,0.622373488917077,limitedassignments,0.6110851274703524
99,agriculture,supplies,0.6411193016079151,redistributionstations,0.6367951487689762,equipment,0.6323752229594228
3370,starvingartist,censorship,0.641057656158626,vindictiveness,0.6140939143938952,enemyatrocities,0.6057969006028826
2642,pigfood,food,0.64101617223741,furloughs,0.5275052400378857,rations,0.5181747240804707
3204,servingthecountry,servicepersonnel,0.6408983609260791,branchofservice,0.6215743724703904,leadershi,0.6176667068898576
3335,spanish,name,0.6407386815831978,draft,0.6333498943614221,evaluation,0.6224926658826866
39,93months,1in10rations,0.6402376519450115,age,0.6176463259355229,sectioncief,0.5857516324173591
3532,thirtyfive,age,0.6397753110626202,autobiography,0.605242195099407,name,0.5928010634497215
3748,vermont,alaska,0.6396843532512897,attitudetowardengland,0.5859254380886011,usos,0.5719998037751187
1154,everybodywins,promotion,0.6394634786909368,efficiency,0.6381100991067863,morale,0.6274036941577967
1510,greek,name,0.6390147154468868,usos,0.6284298007427995,pointsystem,0.6268499390080574
605,chemistry,chemicalwarfare,0.6387995734755081,evaluation,0.6073575958669304,dischargees,0.595473892813945
1588,hewilldogreatastheeconomywasbooming,jobsatisfaction,0.6387036198791464,confidenceintroops,0.5644510351872017,efficiency,0.5545259207535955
2844,puertorico,basenewspapers,0.6383708291378708,honolulu,0.6262493290843959,returnees,0.6228218959873771
824,courtmarshal,officers,0.6381833855869542,ncos,0.6367321295490133,cbiroundup,0.6302049721634636
75,adviceforfamily,patientcare,0.6380795613941354,maritalstatus,0.6301974849957226,personalservices,0.59375743721399
148,americancitizen,britishpapers,0.63805986282849,overseascombat,0.611271212417529,ncos,0.5899676666923105
508,buckprivates,ncos,0.6380011375607418,furloughs,0.6230288273109629,autobiography,0.6227148899756757
1934,lifeafterthewar,veterans,0.6379541944971175,warnews,0.6282260741193817,warweek,0.6207429728795018
109,aircraftmechanic,comabtflying,0.637859458188171,groundpersonnel,0.6239183292393908,officertraining,0.48441087195284815
3229,shootingrange,weapons,0.6372867503850934,combat,0.5897593609465659,artillery,0.5724486617130568
308,automotive,equipment,0.6372475068031466,housign,0.6324433140423281,rotation,0.6294093272653223
3627,twoyears,age,0.6371527818465574,lengthofservice,0.6068084623631177,chilhood,0.5453908741406303
1153,evalgelism,conversion,0.6371208669367489,mission,0.5946010513565705,transferaccountplan,0.5815226500297208
2068,medalhunter,goldbricking,0.6366578162470133,returnees,0.6161077186690213,malary,0.615739535600594
3453,supportingfamily,maritalstatus,0.6365737764162863,benefits,0.6197673019944144,servicepersonnel,0.6177142607028704
1908,legalopportunities,information,0.6364947792394272,publications,0.6363623934302111,facilities,0.6260542124539923
2034,malaria,veneraldisease,0.636437311183347,censorship,0.6280877572610637,segregation,0.6213728810116174
3490,taxmoney,savings,0.635745348834109,billeting,0.6356609986028106,redistributionstations,0.6092911604035689
1798,jews,minorities,0.6355268046429959,racial,0.6340805860702303,germans,0.5883816864418427
463,boston,courses,0.6352157867859699,furtherservice,0.6314698304482812,usos,0.628947113797723
3264,slave,segregation,0.6350933784633818,adjustment,0.6277251043936175,pows,0.6267483817520153
922,diabetes,veneraldisease,0.6348171381856068,dispensaries,0.578853462003333,autobiography,0.5351095338787611
2938,rats,censorship,0.6347104348294069,enemies,0.6336734458724453,enemyvindictiveness,0.6176134517004779
3278,snipers,combat,0.6346491356966274,enemies,0.6184067779633725,weapons,0.6033266451792926
2628,phonebooth,officers,0.6345625591571253,personalservices,0.6127921007078063,media,0.6070677178571687
3506,telephone,personalservices,0.6342592306172286,postexchanges,0.6267822351053172,headquarters,0.6227534168864147
2282,newcity,draft,0.6339976855702322,opinionoftomorrow,0.621416909664562,housign,0.6036333196719593
150,americandream,attitudetowardengland,0.6339478343304781,overseascombat,0.6332232559223759,armyinsurance,0.6182484907748207
1959,lithographer,prophylaxis,0.6339030150557837,publications,0.6025504588482513,decorations,0.599259962789061
1603,holocaust,strategicbombing,0.6337518211257984,demobilization,0.614565683830146,censorship,0.609990210631601
1325,footsoldiers,infantry,0.6331624316951644,supplies,0.6272020905627409,weapons,0.6137647902901991
2746,powertrip,usoclubs,0.6328896291611763,us-clubs,0.6284976416822484,equipment,0.6199576003231928
3886,wine,decorations,0.6328623507415745,discharge,0.6235109228062087,dischargees,0.6176636020352837
444,boat,clothing,0.6328484061178724,recreation,0.6302853570680909,forwardareas,0.6262580165986141
1796,jew,racial,0.6325176457949249,postwar,0.6172574459426552,malary,0.6123321586926781
22,30yearsold,age,0.63203860143324,autobiography,0.5921998646331935,timeoff,0.5274875688015808
36,75thdivision,inducationm,0.6319820829789317,returnees,0.6290039401758363,headquarters,0.6166940958726468
1989,longtimevolunteer,lengthofservice,0.6314987658412285,leadershi,0.6241126149570513,veterans,0.5968500392940033
620,christianity,conversion,0.6303661412468646,swpacific,0.5558849463479831,promotion,0.5297701201622719
372,believerinrandomcapitalization,anxieties,0.630304804594921,vindictiveness,0.5978530930362744,opinions,0.585649112070963
1680,improvingthearmy,armyscorecardplan,0.6301566013381754,confidenceintroops,0.6069276968914749,infantry,0.5773987009833748
2158,missinghome,timeoff,0.6298252649163081,censorship,0.6029940336053021,enemies,0.5981468343672268
3331,southernstates,furloughs,0.6294838094401077,adjustment,0.6166441319759616,surrender,0.6076454300852134
822,court-martials,prosecutionofthewar,0.6293872280793982,demobilization,0.6242217157093506,combat,0.6099524115939995
1698,india-burma,separationcenters,0.6286115013904181,alaska,0.6251319443756772,usos,0.6185831118742212
556,carbines,weapons,0.6285018872826239,pxs,0.5873977466350807,magazines,0.5595716629958063
518,bus,reccenters,0.6284171625355842,rations,0.6241481468341861,media,0.6126174305037053
792,constructionengineering,housign,0.6279704645395489,artillery,0.5996622662337615,jobevluation,0.593562409747644
306,australian,usos,0.6277926056899403,orientation,0.6205468307189187,ups,0.6157726334908044
1224,fascism,italy,0.6275236292977057,germany,0.6235611623620543,prosecutionofthewar,0.6210828900840665
1352,forthuachuca,usos,0.6273032395103483,cbiroundup,0.610580029223229,postexchanges,0.6091673919361287
3439,sunday,opinionoftomorrow,0.6270851451495695,veday,0.5822817424207634,warweek,0.5751231019387835
396,bettermen,efficiency,0.626270828739721,men,0.6121088164604253,morale,0.603007673621661
3892,wisconsin,alaska,0.6261303340509221,company,0.6174310947818364,germany,0.600499484315969
1700,indiaburma,alaska,0.6261254773068431,separationcenters,0.6126156590863678,usos,0.6044612813184396
1524,guadalcanal,pacifictoughness,0.6259926857649242,basenewspapers,0.625762515662733,swpacific,0.6209856759825907
504,brownnose,krations,0.6253663848237323,blacks,0.6156631402233372,minorities,0.6147203450288671
614,chinese,japanese,0.625146997501487,savings,0.574950471509429,minorities,0.5659764760473789
106,aircorpcadet,comabtflying,0.6250072510855923,officertraining,0.6191348042631812,baseunits,0.583884797503315
848,dance,rotation,0.6239360917831422,shows,0.610520686560898,decorations,0.6004760847965057
3361,stalin,usos,0.6239060887944466,separationcenters,0.6200703747976889,redistributionstations,0.6083801553712521
3873,whitesoldiers,confidenceintroops,0.6230091663705052,efficiency,0.5769568941125909,morale,0.5532612024632042
23,30yrsplus,age,0.6224150585201135,1in10rations,0.5713678308127516,lengthofservice,0.5300084452569952
3573,train,wac,0.6221999336474304,adjustment,0.6219677279014121,conversion,0.6137330788694733
3363,standinghispost,headquarters,0.6220981465031602,duty,0.6113534513596092,servicepersonnel,0.6097290486521336
361,beachhead,recreation,0.6207684123416467,leisuretime,0.5981187344409987,pointsystem,0.57434242891087
3870,whiteofficers,efficiency,0.6205998342035184,confidenceintroops,0.5859988048215924,civilianskills,0.580970979618502
2141,minnesota,alaska,0.62058791110934,usos,0.5739857796908046,conversion,0.5698778812780655
3488,taxationistheft,enemyvindictiveness,0.6204266361327404,enemyatrocities,0.5723797535106262,censorship,0.5659645756781118
486,bringthoseboyshome,returnees,0.6201216253359053,furtherservice,0.5795380395035714,homefront,0.5792331183802933
3492,taxreturns,transferaccountplan,0.6200118599233438,billeting,0.599455874985597,savings,0.5891966987164298
1619,hometownboy,men,0.6198472858596004,chilhood,0.5707500506947026,veterans,0.5442951455770697
2647,pipedreams,discharge,0.6193165313184426,dischargees,0.6170851785439996,wac,0.613579277189633
3112,salesgirls,women,0.6190780633916723,business,0.5518313720796071,promotion,0.5297943023363153
2779,prewarsalary,savings,0.6190312724658473,jobturnover,0.6133223690364326,company,0.6111271619594236
2772,previousinjury,veterans,0.6189000112577314,veneraldisease,0.5694733349755571,lengthofwar,0.5265047997692146
621,church,conversion,0.6185560884952648,reccenters,0.6177124131660547,government,0.5885047829794114
455,bootlicker,yank,0.6185536945811232,pxs,0.5964630378057508,prophylaxis,0.5908069938067841
1536,handgrenade,artillery,0.6183294639449457,weapons,0.5991571372829564,chemicalwarfare,0.593188699265543
2389,northvssouth,yank,0.6181222087367397,draft,0.6060861628748716,conscription,0.6060050406568871
2214,motorpool,recreation,0.6180770449919316,reccenters,0.573566550190301,dischargees,0.5540737029435993
3124,san_francisco_conference,swpacific,0.6176709989876338,japan,0.6055558820700101,honolulu,0.5879388909342784
2390,norwegian,germanclothing,0.6173990555094568,alaska,0.6075963465231823,germans,0.6031654624503276
607,chicago,usoclubs,0.6171585040935763,us-clubs,0.5842658382282976,housign,0.56111896704139
3224,shippingspace,billeting,0.6171447910338204,rotation,0.613314254623549,promotions,0.5951099735876793
17,2ndlieutenants,ncos,0.6170954782710419,sectioncief,0.6097883870412312,enlisted,0.5957273585656779
3852,weekends,opinionoftomorrow,0.6169928180169193,leisuretime,0.5707254253162141,warweek,0.5640350546367023
1896,learntoshoot,training,0.616431229608859,officertraining,0.5577213413637565,weapons,0.5505040776625061
3761,vetsatuni,barracks,0.6163828176918695,hospitalfacilities,0.5856093140461869,armytalks,0.5838731158242938
2436,noworkweekend,noncoms,0.6161525060611086,timeoff,0.5522607536920697,limitedassignments,0.4801067065035084
1920,letsgetthisbread,food,0.6159698805710216,rations,0.5716449270278189,furtherservice,0.5214774214105166
2008,lynching,censorship,0.6158604615110072,demobilization,0.6157584266648913,separationcenters,0.6082712298761768
2054,marriedmen,men,0.6155261823125121,maritalstatus,0.5937006123635081,jobsatisfaction,0.5020135410262139
197,argentina,inducationm,0.6153696000363729,courses,0.6093030498769051,baseunits,0.6033794996860761
1155,everyminutecounts,discipline,0.6153006711799771,lengthofservice,0.592955770859305,livetalen,0.5699507951743735
2488,onceasoldieralwaysasoldier,armyliving,0.6151887999556485,veterans,0.5906205382184575,enlisted,0.5520262886851915
1077,electrician,equipment,0.6151363968874857,ncos,0.5799193620231994,education,0.577908180348686
3861,wewantseasonaluniforms,postwarexpections,0.614761829086781,conscription,0.613757275513246,draft,0.6078260600860332
1599,hillbilly,ncos,0.6145154915155215,ups,0.6080431611603926,age,0.6048089831391613
3579,trains,redistributionstations,0.6140539570708539,billeting,0.6113325816187917,adjustment,0.6025115074548646
1317,food-shortages,rations,0.6137623126319864,censorship,0.6104176015175701,limitedassignments,0.6021298778919548
555,car,rotation,0.6136003717213842,officers,0.5840532347118522,media,0.5812724924197876
3344,speedbump,rotation,0.612802143132437,yank,0.573768884341439,forwardareas,0.5534846167911925
2289,newguys,men,0.6126285459093594,retraining,0.6053220577037509,furtherservice,0.5723383073698998
