index,response,choice,match,match_choice,score
500,because they would want to sleep and [unclear][/unclear] [unclear][/unclear],separate,I wouldn't want to Sleep with them.,separate,0.6525623864448576
1016,They have a different way of living and different ideas than the white,separate,Because they are different from white people,separate,0.652558285799157
307,there will be friction betwen the white and negro if keapt to gether,separate,Too much friction among whites and negroes if put together.,separate,0.6525226645591933
19,Whites & Negroes are fightig a war of liberation [deletion][/deletion] this fight should be done in complete unity.,same,They should have their own Negroe officer but when necessary all (white & black) should work together and fight together,separate,0.6524694365161471
1080,I personally would rather be in an all white outfit,separate,they shoulld [should] be in seprate [separate] outfits because they are different from white people.,separate,0.6514939562892166
207,white boys [unclear][/unclear] [unclear][/unclear] [unclear][/unclear] and better [unclear][/unclear],separate,Some white boys always feel they are better than the negro.,separate,0.6510691662985759
60,"Since we are fighting for rights and freedom, I believe they should.",same,Because we are all fighting for the same thing and for the same country. ,separate,0.6508133276849415
473,There personnel ideals an means of living are different,separate,"They have a different ways of [unclear]soclalzing[/unclear], and living.",separate,0.6502528720797616
1233,It saves a lot of trouble [deletion][/deletion] [insertion]that[/insertion] would come up over the old question of the negro to associate with the white people.,separate,Whites would take advantage of Negros which would end up into serious trouble. ,separate,0.6500587424369402
855,"White troops are from North and South, the South never will admit a negro.",separate,white and Negro soldiers together would not work out at all,separate,0.6499632002987892
244,Until the present conditions & friction is eliminated defnitely a good policy,separate,"Good idea to keep them separated, keep down trouble",separate,0.6498670295380072
428,The same as the P.X. idea,separate,same,separate,0.6489209798495514
733,They can't help being born negros - but I don't want to live with them or associate with them. They are an alien race - the poor devils.,separate,Negro are human beings but I don't like to be with them. ,separate,0.6483944101081546
808,"Being in the same outfit means living, eating and all other essentials performed in the army life of men. It would be a bad practice to bring negroes to a white outfit.",separate,"The food rationing in the army has become too strict. We have just returned from a night in the field & there wasn't enough breakfast for every man to have all he wanted. This doesn't happen occasionly[occasionally] -- it happens often. I think the old saying ""the army lives on its stomach"" should be changed to ""the army lives on its guts and feet.""",separate,0.6483235701925025
852,"The food rationing in the army has become too strict. We have just returned from a night in the field & there wasn't enough breakfast for every man to have all he wanted. This doesn't happen occasionly[occasionally] -- it happens often. I think the old saying ""the army lives on its stomach"" should be changed to ""the army lives on its guts and feet.""",separate,"Being in the same outfit means living, eating and all other essentials performed in the army life of men. It would be a bad practice to bring negroes to a white outfit.",separate,0.6483235701925025
362,whites can get along beter between there selveswith out of color people,separate,There should be a distinction between white people + negroes anywhere.,separate,0.6474898125148153
693,There should be a distinction between white people + negroes anywhere.,separate,whites can get along beter between there selveswith out of color people,separate,0.6474898125148153
67,It would breed further understanding between the two & gradually elimante all trace of distinction.,same,Understanding one another they would make a better team.,separate,0.6470891813728138
1097,The Civil War is still fresh in the minds of many soldiers. and to mix whites and negroes is bad business for many reasons.,separate,It is looked on with disrespect by the Southern to have to mingle with negro. They simply don't like it.,separate,0.6460496971067248
937,Because some of the boys are from North + South they should be separated.,separate,They should be separated as far as living together. ,separate,0.6457481864792665
444,Cant be mixed to-geather as they have a very bad body odor,separate,I don't like their smell when they sweat.,separate,0.6453259061244367
72,Lessens infiror and superior complexes among the men of what is supposed to be a united people,same,I think men of the same color prefer to be together.,separate,0.645117473791049
402,I would'nt like to be with a bunch of Negros,separate,Because a Negro maybe doesn't like to be with us and would like to be with other Negros.,separate,0.6447133873688967
1046,For the good of the army they should be separated as it causes less friction especially amongst [unclear][soldiers][/unclear],separate,Because there will be less arguments among them.,separate,0.6443357018323392
557,Im not really so sure how that should be arranged.,separate,I don't think they would function as unit properly. ,separate,0.6441709241737833
160,Most white soldiers would try to overrun the negro soldiers,separate,There would be to many fight with the negro and the white,separate,0.6438216222618524
417,I wouldn't stay in a outfit with only [unclear][/unclear] iff I had to [unclear][/unclear],separate,Neither would like to be in another outfit. ,separate,0.6437875861522252
1221,The two races don't mix without trouble,separate,Both races enjoy it more that way.,separate,0.6437247368854129
799,To put them together without first training people to accept them would not work.,separate,I don't think they would work as well together,separate,0.6432463102136827
561,"They are just as good + as much American as any Race, but races should not interbreed.",separate,"Since everyone should be equal in the U.S., the color of a race shouldn't make any difference.",same,0.6427355529148564
746,They should be in with there own race because they would never get along. ,separate,I don't know of any reason why they can't be together in the Army because they all know they are fighting for the same reason and I think they should be together.,same,0.6417397109030621
618,"They want the chance to prove their ability; they want to show that they don't have to be ""carried""",separate,It will work better that way. They want to be together.,separate,0.6413548009341353
820,One would have to tie up the Southern soldier in a mixed outfit.,separate,"as long as southern men are included in outfits negroes must be separated. In north, where all men from north this need not be done.",separate,0.6410640064883019
323,Some of the questions go against each other. I also think all these test & monkeying around is a lot of bunk. I enlisted to help finish this war in a hurry and this fooling around is a lot of nonsense.,separate,At times We asked what We are doing to help + we are realy ashamed to tell the truth about it! We are suposed to have a grate Army! But the Officers do not know what to do next they expect us to carry on But they are not [unclear] cotofer [/unclear] of leading I like to follow a Officer that knows what he is doing + will Lead his men an then they will fite till they drop,separate,0.6405707985207352
1230,At times We asked what We are doing to help + we are realy ashamed to tell the truth about it! We are suposed to have a grate Army! But the Officers do not know what to do next they expect us to carry on But they are not [unclear] cotofer [/unclear] of leading I like to follow a Officer that knows what he is doing + will Lead his men an then they will fite till they drop,separate,Some of the questions go against each other. I also think all these test & monkeying around is a lot of bunk. I enlisted to help finish this war in a hurry and this fooling around is a lot of nonsense.,separate,0.6405707985207352
188,Some colored are O.K. but the majority are too unclean. Disease rate too high.,separate,Because a negroe is a dirty human and has many dieases which the whites ussaly do not have,separate,0.6404807750961612
1085,If kept separate no disasters factions will arise,separate,If separated there wouldn't be any fights.,separate,0.6403654760922038
309,negroe is a negroe and he should know his place,separate,A negro is a negro and should be kept in his place.,separate,0.6388189596714468
135,But in combat it should not make any difference ,separate,It shouldn't make any difference but it does,separate,0.638303935383831
235,We was always a fine people and we give them [unclear][/unclear] later.,separate,"It seems to be working out all right so far, I don't see why it can't be continued.",separate,0.6382125177151974
485,Because mixing colors would cause fights between Southern Soldiers,separate,It would just cause a disturbance if they would mix white & negro soldiers together.,separate,0.636995778613103
806,"Or together, it ought to lead to more equality, but don't think it would.",separate,THEY SHOULD BE GIVEN EQUAL RIGHTS + PRIVILEGES AS WHITE SOLDIERS BUT I DON'T WANT ONE FOR A BUDDY.,separate,0.6367859512310874
100,Will have the same thing [something] in commen [common],separate,For same reasons as stated before,separate,0.6359999240612151
74,I think they should all stay together both comm. & non com.,same,Let them stay with their own ence.,separate,0.6355409518687154
47,Negro soldiers certainly could learn much from white concerning conduct and whites could become accustomed to colored association.,same,"They will work better together with the ones they like, naturally their fellow negroes",separate,0.6354503802480789
785,BECAUSE WE ARE CAPABLE TO DO DIFFERENT TYPE OF WORK,separate,The work differently as a whole and better units would develope if segreated. ,separate,0.6348203582306808
1,"We are fighting the Nazis because of their prejudice against the Jews, Negroes etc. If we treat the Negro as an outcast we are not using logic.",same,"Why antagonize those who have, have had, and will always continue to have a sort of inborn aversion to Negroes.",separate,0.6347160902879136
792,I'm satisfied as to the way it is now. Negroes separated from us whites.,separate,I think white and negro soldiers get along better when they are separated.,separate,0.6344907787359351
894,There would be too much trouble if they weren't. I don't excuse myself either.,separate,There would be too much friction if they were kept together,separate,0.6341121532130913
205,Blood that won't intermix should not fight side by side in battle.,separate,They shouldn't be allowed to mix when possible. ,separate,0.633176682697942
845,Efficiency is lowered where there is prejudice between groups that are working together.,separate,"They would tend to separate anyway, so efficiency would be lost if they were placed in the same outfit.",separate,0.632432460715904
821,"The negro and white soldiers should be seperated, as for the same P.X. it doesn't make any difference. Back in civilian life the negro should live in a section of the town of their own and not mix with the white people. As to having a war job or being in the army, this is war and the American person should be a 100% in the job he is doing.",separate,They should be separated because it would be more efficient. Negros would be more at home among their own kind.,separate,0.6316425246735193
1073,"While they may get along in battle, during the other periods there will be much squabbling account of racial differences",separate,Because some would have hard feelings about the races.,separate,0.6307572902003653
552,Many soldiers are funny about being with Negroes.,separate,At Sometimes the negros think that they are bitter then the white soldiers,separate,0.6300063380915394
566,When they are all together they are more forceful.,separate,Both races enjoy it more that way.,separate,0.6294750254185943
702,The negro has special traits as a soldier and should be used under these conditions.,separate,Due to the fact a negro needs a more severe discipline.,separate,0.6287664830160006
1168,Due to the fact a negro needs a more severe discipline.,separate,The negro has special traits as a soldier and should be used under these conditions.,separate,0.6287664830160006
835,Quite a few men in my outfit are southern born and are prejudiced against negroes,separate,The southerners do not feel the same toward the negro as the northerners do.,separate,0.6286677645652623
1161,They would constter their selves to good.,separate,because it will look much better if they where separate,separate,0.6283853297735233
867,"Health reasons, only. If negro soldiers are physically O.K., + mentally equal, then they should be together.",separate,I think white and negro soldiers get along better when they are separated.,separate,0.6283161929806054
899,at present yes as the time has not come for the safe intermingling of these men in ranks.,separate,They cannot always agree and mingle together.,separate,0.6281883192135129
633,I still say lets not over do the thing.,separate,to keep from fighting,separate,0.6280712961720981
692,Haven't got anything against them but doesn't care to mix with them,separate,But in combat it should not make any difference ,separate,0.6278648391717525
1185,As for me I don't care but others would object.,separate,It shouldn't make any difference but it does,separate,0.6277766368961686
394,I dont believe that it would make a good combat outfit,separate,I don't think they would work as well together,separate,0.6276618486618429
1153,Its a well known fact that northern negroes and southerners don't mix,separate,Sothern soldirs and Negroes don't love one another,separate,0.6276121225783516
280,Because of Disturbint & Disinterested in trying to win war. ,separate,They want [won't] mix,separate,0.6274526240896656
1021,Let them be separate Co. then put them on the front ,separate,They should be separated as far as living together. ,separate,0.6266974535320923
687,No white man wants to take orders or share a latrine with colored troops,separate,white soldiers would not like to take orders from a negro officer,separate,0.6263056471769443
452,Different races can't agree. I'm a Southerner too -,separate,On the questions of white and negro troops being separated I think [it's][/it a] a very good idea. Many soldiers here are southerners and have no use for a negro. I am a northerner but I do not like negro's.,separate,0.6258181542917113
574,"I think the questions are very interesting but can't see how they can better conditions or make any changes in the army, unless you have certain ways to do it.",separate,At times We asked what We are doing to help + we are realy ashamed to tell the truth about it! We are suposed to have a grate Army! But the Officers do not know what to do next they expect us to carry on But they are not [unclear] cotofer [/unclear] of leading I like to follow a Officer that knows what he is doing + will Lead his men an then they will fite till they drop,separate,0.6251502921305427
713,Every one in an outfit must get along with his fellow soldiers & Negro & White don't get along anywhere.,separate,The part that I think is wrong with this camp is that the officers do not cooperate very well together and that to many officers here do not cooperate with their noncommissioned officers and in return the Noncom. do not cooperate with the officers and men that are under them. The people seem nice hearted thank to the soldiers being there are so many here.,separate,0.6245033015029406
1013,I think white soldiers use their heads more.,separate,They get to think they are better than the white.,separate,0.6241989270017236
755,The two races must be divided.,separate,Because we are more [unclear][/unclear] and a different race.,separate,0.6241828379851365
825,"It would be the democratic thing to leave them in the same outfits, but practically, this wouldn't work out. The same old factors would result.",separate,"They would tend to separate anyway, so efficiency would be lost if they were placed in the same outfit.",separate,0.6241724781005747
266,Because of riots which will take place most of the time.,separate,there would be trouble all the time,separate,0.62356186489049
598,Its alright to be friends with them but when it comes to living I think it should be [unclear]sepeatd[/unclear],separate," Do not like living with them, otherwise they are alright in there place.",separate,0.6230950164932584
405,For the single reason the south own fellows still think they are slaves and they treat them like dogs. ,separate,Because there might be a soldier from the south and they don't like negroes and they treat them like slave.,separate,0.6228405079801078
772,negro,separate,I would'nt like to be with a bunch of Negros,separate,0.6223476951268981
1017,The men can work better with their own [unclear][/unclear] color. ,separate,I think men of the same color prefer to be together.,separate,0.6214008861763213
640,To keep them from fighting each other. Also I am a southerner.,separate,I say that from the standpoint of being a Southerner.,separate,0.6211945027786324
32,A man is a man regardless of his color or race.,same,"Citizens of the U.S. are entitled to same rights, all men equal.",same,0.6211464291113413
75,"Citizens of the U.S. are entitled to same rights, all men equal.",same,A man is a man regardless of his color or race.,same,0.6211464291113413
1055,Since negroes are look on as an inferior race they should be seperated in camps.,separate,A negro would be discriminated against in any white outfit and whites would resent being with them getting equal treatment.,separate,0.6208538535959086
1020,We have a mixed M.P. unit and it is NO good!,separate,they dont mix good,separate,0.6208473984603234
156,Not in the same barrack.,separate,But not in same room eating or sleeping.,same,0.6199739520717702
4,But not in same room eating or sleeping.,same,Not in the same barrack.,separate,0.6199739520717702
16,They are facing the same kind of tasks as rest of us.,same,so they could learn to work together.,same,0.6198778744452148
1107,Who would want to take a shower with a negro or eat in the same mess hall or sleep in the same barracks,separate,I would not eat in the same mess hall or sleep in the same barracks with a Negro.,separate,0.6196286347536343
1234,Any too close association will emphasize their their [underline]differences[underline/],separate,because it will look much better if they where separate,separate,0.6195270236052429
1216,who would want to sleep with a nigore,separate,Who wants a negro sleeping by him.,separate,0.6188511457315592
170,"I would want to go ""over the Hill"" if I were put in an outfit with Negroes and so would any other Southerner.",separate,I think the negroes would rather have it that way in the south.,separate,0.6180058706632542
398,I also think mexicans should be in seperate outfits.,separate,They would both probably work better in seperate outfits. ,separate,0.6168326112687534
1003,I never saw black and white men get along together,separate,No white man honestly believes a negroe is as good a man as he is,separate,0.6161335641138318
1124,Some are not as clean as others in their private respects,separate,Besides body odor most have light fingers,separate,0.6157517738742914
454,Besides body odor most have light fingers,separate,Some are not as clean as others in their private respects,separate,0.6157517738742914
868,There is no need to place the negro in a position to cause trouble,separate,It gives the Negro soldier a better chance for advancement and prevents ill feeling.,separate,0.615657455870851
1058,I came from the south and not from the north,separate,I'm still from the South.,separate,0.6149510452477339
92,I know a negro towill I know they will take from there on men. I were raise close to a negro [unclear][/unclear],separate,Becous the Negro thing that they can run the place,separate,0.6148919646787203
1028,"Some soldiers have it in for the negro soldiers, might try and pick them off.",separate,The negroes would probably be abused and some white soldiers would be offended,separate,0.6148124427902679
185,when it come to where a negro is alowed [allowed] in a white outfit than [then] I say to hell with the whole country,separate,I believe my self that white & negro soldiers should be in separate out fits. ,separate,0.6146600108482575
963,it's a good idea give every one a chance to express himself,separate,The feeling is still to great to mix them up.,separate,0.6132489589465122
234,Some ar not so clene as the Wihte [unclear]Papele[/unclear],separate,they might have bad epnian of are nothe,separate,0.6132211127732468
515,they might have bad epnian of are nothe,separate,Some ar not so clene as the Wihte [unclear]Papele[/unclear],separate,0.6132211127732468
0,"Reasons essentially [insertion]the[/insertion] same as above two questions. [paragraph] the myth of colored people being inferior would be largely destroyed - Why not apply ""practical education"" of ""actual demonstration"" methods to which the army subscribes to the Negro question as well as everything else. ",same,Since negroes are look on as an inferior race they should be seperated in camps.,separate,0.6127793878574044
626,Most Groups which differ much spend there [their] time arguing Instead of working or Cooperating.,separate,There would always be friction between the two & they wouldn't work as a unit.,separate,0.6117262602446216
527,"In selecting noncoms officesr show to much parciality and do not selct them according to ability. If you are married or from his home state ok, but if not you don't do so good. ",separate,Not separating would cause too much jelousy [jealousy] in regards to promotions,separate,0.6113272634293904
448,It eliminate argument,separate,LEFT BLANK,separate,0.6113112389231058
828,While we may all be americans I would rather have a white buddy beside me while I'm fighting,separate,THEY SHOULD BE GIVEN EQUAL RIGHTS + PRIVILEGES AS WHITE SOLDIERS BUT I DON'T WANT ONE FOR A BUDDY.,separate,0.6110746767653323
954,It would [unclear][affect?/unclear] the morale of the soldiers,separate,Would be better for morale,separate,0.6094623680273332
224,If they are in the same outfit preference wold be shown one way or the other,separate,If they were in the same outfit it would probably mean trouble.,separate,0.6089233316141353
218,They must show the public what they can do themselves,separate,"They want the chance to prove their ability; they want to show that they don't have to be ""carried""",separate,0.6086861930699048
662,There are always enough southerners in any outfit to cause trouble.,separate,There would be too many fights if negros & whites were in the same outfit. We have enough fits as it is now. ,separate,0.6085050043405964
220,[unclear]Quote![/unclear] Who wants to mix with them (I dont),separate,I don't think they should mix,separate,0.6064805481784226
1245,"because of habits, race and color",separate,Difference in living habits + race,separate,0.6062189584910951
924,"At present, yes, because of their lower standards of hygene, and morale.",separate,Because there will be less arguments among them.,separate,0.6057309025923446
704,We have too many bigoted persons in the army,separate,because we want to have a strong army and if we sat them to close together we will all ways have trouble,separate,0.6054470377825556
1048,There is a difference in their nerve I believe,separate,Because they are differiant,separate,0.6054315161399746
28,They fight just as hard as the white man,same,"Why not. We are all fighting together for the same cause. When a person is fighting, I don't think he will care whether the man next to him is black or white Just so he fight. ",same,0.6045367674797606
345,I think if a man had some idea about his future life after this war it would make a much better fighting man out of him. That is if the Government could find a way to help one to find a place in industry after this war.,separate,A man will work better with men of his own race,separate,0.6042333185789887
183,Some of them ought to be pusht up as a blind for the whites to fight.,separate,If they did not seperate [separate] the Negroes from the whites there would be too many fights + killings. ,separate,0.6041386439410024
481,We are taught negroes carry more diseases and these would spread if we weren't in different outfits.,separate,If they did not seperate [separate] the Negroes from the whites there would be too many fights + killings. ,separate,0.6040040459452759
357,I doubt that negros & white men can live under the same roof & stay healthy. ,separate,it doesn't look good for a negro and a white man to be together,separate,0.6039382443776383
1042,I don't like Nigroes + most Northern boys don't so lots of discord could be avoided by entirely separating both.,separate,I dont like the idea of mix ing them up,separate,0.6037307037224645
621,We are a higher class of people and do not have to associate with them.,separate,"It is better for all concerned. I think they have a better time in their own way, in ours. We have our own likes and pecularaties [peculiarities], they have theirs. ",separate,0.6034579737022334
1142,I thank it is a good thang because [insertion][/if ]not there would [insertion][/be] trouble among the soldiers[insertion][/.],separate,It saves a lot of trouble [deletion][/deletion] [insertion]that[/insertion] would come up over the old question of the negro to associate with the white people.,separate,0.603315011339152
140,Most of them smell like a goat.,separate,Did you ever smell a Billy Goat?,separate,0.6032532928671824
263,Did you ever smell a Billy Goat?,separate,Most of them smell like a goat.,separate,0.6032532928671824
50,because if their fighting for the same cuuse should have the same privilegs is white,same,The white + colored boys should mix,separate,0.6025379019292662
1128,The white + colored boys should mix,separate,because if their fighting for the same cuuse should have the same privilegs is white,same,0.6025379019292662
763,Because they use to have,separate,Same Reason,separate,0.602005119177125
71,A negro has as much talent as a white. It's been known but never given a chance to prove,same,Negroes and whites never did or never will mix well enough to have coordination.,separate,0.6019336212325839
619,Because of a natural friction between white and colored.,separate,It is better on both. White on Negro,separate,0.6013759736363873
1056,A few slopy men make a good bunch look poor.,separate,"When men live, bath, sleep and eat together negroes become very un-desirable for their odor and habits. ",separate,0.6000650916197142
1095,The acceptance of the negro socially must be a [insertion]very[/insertion] gradual process--otherwise would be disastrous,separate,It saves a lot of trouble [deletion][/deletion] [insertion]that[/insertion] would come up over the old question of the negro to associate with the white people.,separate,0.5996168068557346
1005,There are not enough broadminded people and understanding people to mix the two groups. Best effort is [unclear][/unclear] when all races work as individual units.,separate,It would be impossible for harmony in any organization combining the 2 races.,separate,0.5989754748653691
1022,The average negro is reckless about his cleanliness.,separate,No group of Negroes stay as clean as they should.,separate,0.5975103100914494
615,No group of Negroes stay as clean as they should.,separate,The average negro is reckless about his cleanliness.,separate,0.5975103100914494
146,Be case the most af the Boy is white in the have truBle with the neogro,separate,white boys [unclear][/unclear] [unclear][/unclear] [unclear][/unclear] and better [unclear][/unclear],separate,0.5966670893115005
58,"I'd say Whites 70% Negroes 30%. They'd fight better interspersed than separate. I mean in actual combat. Non-combat, keep 'em separate.",same,There would be too many fights if negros & whites were in the same outfit. We have enough fits as it is now. ,separate,0.5957561771283503
965,"I know they wont work together, so separately you will attain more from each",separate,"They would tend to separate anyway, so efficiency would be lost if they were placed in the same outfit.",separate,0.5944152965244691
667,It is my belief that they would train harder together.,separate,Because they would fight harder if they were alone.,separate,0.5933150268318519
90,becaus they would be fighting among themselves,separate,Would fight among there selfs,separate,0.5931511084412362
303,The old case of Racial differences are pretty hard to stamp out,separate,Mixed races usually doesn't work out.,separate,0.5929124383922514
1146,To much ignorance in both races for them to gel when they are together,separate,There are not enough broadminded people and understanding people to mix the two groups. Best effort is [unclear][/unclear] when all races work as individual units.,separate,0.5929116043271586
283,because the white and negro solider wood soon mix,separate,It is better on both. White on Negro,separate,0.5928249915900307
765,I do not want to live with a negro but would soon as live with mexicans as negros is much cleaner,separate,"I believe that they should have equal rights and privileges, but both whites and negroes would get along better among themselves",separate,0.5926121704125815
277,"WELL, HABBITS & THOUGHTS DIFFER BETWEEN NEGRO & WHITE",separate,"The negro acts, thinks, & are different habits & all respects",separate,0.5915259505265419
678,They function differently at work or soldiering,separate,There personnel ideals an means of living are different,separate,0.5903146354599149
1110,Negros have different ideas than white men about their jobs and other things,separate,Because a Negro maybe doesn't like to be with us and would like to be with other Negros.,separate,0.5896529453214026
606,"Same as #60; I am certain that many ""whites"" would complain.",separate,By all means. There is lots of friction between Negroes & Whites here,separate,0.5894275473526994
1059,So long as prejudices exist,separate,"Good idea to keep them separated, keep down trouble",separate,0.5877347762397831
1122,I don't they would mingle very well as a whole.,separate,I don't think they would mix very well.,separate,0.5858290457921252
1054,Be by them self,separate,Same Reason,separate,0.5857971135318729
177,Because thy cant see every thing the same as we can.,separate,because they are not the same as us,separate,0.584951279271369
48,"It's [unclear]one car, who[/unclear] should not make any difference, any good soldier could easily overlook that",same,For the good of the army they should be separated as it causes less friction especially amongst [unclear][soldiers][/unclear],separate,0.5830851964507918
15,America is a groups of mixed races and the colored man will die as quick as the white in Defense of his country,same,The surest way to ruin the morale of both races would be to mix them up.,separate,0.582614850570633
351,The surest way to ruin the morale of both races would be to mix them up.,separate,America is a groups of mixed races and the colored man will die as quick as the white in Defense of his country,same,0.582614850570633
201,The good record the negroes will establish will be their's alone. ,separate,For the negroes think they will be as good as the whits,separate,0.5826001660649368
487,There seem to be more social diseases among them.,separate,We are taught negroes carry more diseases and these would spread if we weren't in different outfits.,separate,0.580221429211324
133,Makes it uniform,separate,Same.,separate,0.5799860748792209
775,Because I'm from Texas & Texans don't like Negroes very much but let them have an outfit for themselves.,separate,The negroes should stay in their own outfit because of their race.,separate,0.5791710188488877
1190,I myself think that this questionnaire is very good because if it find they out the opinion of the soldier on finding out how high the moral is in the company and how each soldier feels[unclear] the army.,separate,The part that I think is wrong with this camp is that the officers do not cooperate very well together and that to many officers here do not cooperate with their noncommissioned officers and in return the Noncom. do not cooperate with the officers and men that are under them. The people seem nice hearted thank to the soldiers being there are so many here.,separate,0.5791671868995922
442,a negro can out drill any white man.,separate,The negroes I've seen could work with anybody. ,same,0.5789698571916111
1135,"Because it seems natural no person would want to sleep, bathe or eat, with anyone but his own race.",separate,They should be in with there own race because they would never get along. ,separate,0.5789206277381126
222,I have worked both and it is definitely my opinion they should work seperate. ,separate,because I think they work much better seperated. ,separate,0.5789055251676578
68,Aren't we fighting this war to do away with theories of racial superiority,same,"We are fighting the Nazis because of their prejudice against the Jews, Negroes etc. If we treat the Negro as an outcast we are not using logic.",same,0.5771578940265067
461,There wont be no fights,separate,They just wont mix,separate,0.575781689221792
1051,I don't mean that by being we should sleep and eat together. You know you can carry a thing to far. ,separate,"because you are going to live eat, sleep with your outfit and I wouldn't want negroes in it",separate,0.5755656674692388
1204,should be in class of their own,separate,They work better in their own group. ,separate,0.5741524339149784
661,By and large units will work soother - the function of the Army now is to win the war.,separate,because we want to have a strong army and if we sat them to close together we will all ways have trouble,separate,0.5723737935084688
18,That would promote the feeling of unity which should tie the whole army together.,same,Everybody is alike.,same,0.5719061616413826
1089,Some of them are very fine men. But I can't say much for some of the others.,separate,They have no good thoughts for a white man although there exceptions cant trust them.,separate,0.5712698264328602
292,Because it just could'nt work out,separate,It just wouldn't work out.,separate,0.5701263033997781
635,They just don't mix as non-commissioned officers & privates,separate,For we [unclear][/unclear] wont mix with the Black men.,separate,0.5694439945361877
1235,I think this depends on the locale of the station and nativity of the men,separate,I think men of the same color prefer to be together.,separate,0.5693885877008577
55,"If we are to abide by the spirit of the 13,14,&15 amendments this should be done. However comment 60 applies here also.",same,"Since we are fighting for rights and freedom, I believe they should.",same,0.5692491922752367
426,I believe this would give them colored boys more esprit de corps,separate,The negro has a better chance to advance himself,separate,0.5678961379620207
749,"We cannot change the beliefs and traditions of some people without fully educating them, and showing them what really causes war.",separate,At times We asked what We are doing to help + we are realy ashamed to tell the truth about it! We are suposed to have a grate Army! But the Officers do not know what to do next they expect us to carry on But they are not [unclear] cotofer [/unclear] of leading I like to follow a Officer that knows what he is doing + will Lead his men an then they will fite till they drop,separate,0.5671322419318848
29,It is just the same as having a chinese and an American together,same,They are Americans the same as the white race.,same,0.5657520579563399
37,They are Americans the same as the white race.,same,It is just the same as having a chinese and an American together,same,0.5657520579563399
607,We lived apart before the war a couldn't make the adjustments. ,separate,The [they] could never get along together for a long time,separate,0.564691394635945
311,If they were in the same outfit the war would practically stay at home,separate,I think both Races would feel more at home where they could live separately.,separate,0.5642659983423962
921,Unified esprit de corps born of the natural teaching to good competition unified.,separate,They would fight better as a unit and wouldn't have any trouble mixing,separate,0.5621319713031497
753,"Negroes from north + [and] those from south are different in attitude. Northern Negroes know, mostly, how to act.",separate,"The negro acts, thinks, & are different habits & all respects",separate,0.5621140806112213
332,A different class for my part,separate,They have different [unclear][/unclear] and ways of doing things ,separate,0.5615673624458216
1178,So neighter one will say they done more than the other.,separate,BE CAUSE THAY THINK THAY ARE BETTER,separate,0.5609592733888704
333,They are of a different clase,separate,Because they are of different nature,separate,0.5606149899868922
1121,Being from the sauth. I think the two groups would'nt get along,separate,I don't they would mingle very well as a whole.,separate,0.5603892864846963
200,They would feel more natural among themselves just as the different national combat groups serving in England feel at [unclear]eme[/unclear] with people of their own. ,separate,With the Right Leader they make better soldiers by being separate Outfits,separate,0.5584431833948358
143,not in the same camp thay should be in seperate outfits.,separate,They do not mix well living together and therefore should not be in the same outfits.,separate,0.55770944605025
1175,One comment I wish to make is of married men in the army with families and not getting furloughs when their outfits are still in the state. I think if they gave more furloughs it would help greatly in building up the morale of the army.,separate,For the good of the army they should be separated as it causes less friction especially amongst [unclear][soldiers][/unclear],separate,0.5576850186634164
748,Whites like myself would become very violent,separate,It would cause a lot of fights if the whites & negros were together,separate,0.5575259735824745
545,THIS QUESTION GIVES ME THE CREEPS.,separate,This would promote a feeling of [unclear][/unclear],separate,0.5535037501811494
521,it is to different colers,separate,"They have a different ways of [unclear]soclalzing[/unclear], and living.",separate,0.5503998348117292
1065,But when across we can fight side by side forget the race if the fight for U.S.,separate,I think they could fight better if separated.,separate,0.5494925158052436
12,But not to many in one company,same,Some are not as clean as others in their private respects,separate,0.5489817560194046
709,"I mean in different regiments, and don't mix them, so that they live in the same barracks, it's bad enough with Max",separate,"Different races of people should not mingle together too closely for each will wat the power that is there to use, very bad for Army. This can cause serious defeats.",separate,0.5489611173110898
964,I think the soldier should have that privilege at least while he is under arms.,separate,The negro has special traits as a soldier and should be used under these conditions.,separate,0.5487482112444426
108,Thay Should be sparate not to make andy [insertion]hard[/insertion] feling.,separate,To avoid differences of oppinion,separate,0.5478098437228239
1222,"[unclear]Their[/unclear] a minority race [unclear]mingle[/unclear] with a crowd, generally one or two men make a statement, which generally leads to entanglement ",separate,because there is to much hard feeling between most white men and colored men.,separate,0.5464187300864658
1041,Then their will be no distinction of race or powers to push one another around ,separate,"I know they wont work together, so separately you will attain more from each",separate,0.5457597881963328
636,A misunderstanding of each to the other still exists.,separate,It is the only way for understanding each other,same,0.5440626514591552
884,I think a line should be drawn.,separate,because I think it best for it to be seperated,separate,0.5421645990984985
727,for white [unclear]poot[/unclear] sepert from [unclear]migores[/unclear] and migros gather by selves cause dont be with,separate,I dont believe in mixen negroes and the white to gether,separate,0.5420580964048934
23,Because after all we all are human being and that all that count?,same,Most any peoples are better satisfied to themselves and among their own kind.,separate,0.5405818543063029
849,The negro soldier seems to be slower at picking things up such as Military Counting.,separate,The morale of soldiers would drop if they should happen to have a negro leader,separate,0.5392239096064052
96,I wouldent gear to be with the negors,separate,It is my belief that they would train harder together.,separate,0.5339767779819083
1188,My opinion they should have Officers & nonComs just for them.,separate,"The Negro should be in separate outfit, with Negro officers",separate,0.5301481332206311
1112,Can't ague if given equal rights,separate,Would not serve in a mixed outfit,separate,0.5287817901029715
